sku	cluster_id	query_or_concept	relevance_state	title_coverage	offer_id_coverage	attribute_coverage	description_coverage	best_existing_evidence	gap_state	notes
1720141903	CLASS::amulet_pendant	амулет бусина	GENERIC_RELEVANT	ABSENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	attr_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::protection	амулеты обереги для водолея на руку	GENERIC_RELEVANT	ABSENT	ABSENT	PARTIAL_PRESENT	PARTIAL_PRESENT	attr_n:PARTIAL_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::protection	амулеты обереги и талисманы	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	бподвеска в машину	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	UNCLEAR::8c3f0ba392	браслет на руку водолея	AMBIGUOUS_HOLD	ABSENT	ABSENT	PARTIAL_PRESENT	PARTIAL_PRESENT	attr_n:PARTIAL_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::protection	браслет оберег для водолея	GENERIC_RELEVANT	ABSENT	ABSENT	PARTIAL_PRESENT	PARTIAL_PRESENT	attr_n:PARTIAL_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	UNCLEAR::3f5745d5a1	браслет' обеоег для водолея	AMBIGUOUS_HOLD	ABSENT	ABSENT	PARTIAL_PRESENT	PARTIAL_PRESENT	attr_n:PARTIAL_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	брелок в машину оберег	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	ZODIAC_SIGN::водолей	брелок водолей телефон	STRONG_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720141903	FAMILY::zodiac	бусина знак зодиака	FAMILY_RELEVANT	ABSENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	attr_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	UNCLEAR::ae81bc5b12	бусина знаки	AMBIGUOUS_HOLD	ABSENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	attr_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::protection	бусина талисман	GENERIC_RELEVANT	ABSENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	attr_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	бусы в машину на зеркало лада спорт	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::protection	бусы оберег	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	в машину на зеркало	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	в машину подвеска	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	висюлька на зеркало в машину белая пушистая	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	UNCLEAR::d8e0a3f3e6	водоклей	AMBIGUOUS_HOLD	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	ZODIAC_SIGN::водолей	водолей	STRONG_PRODUCT	EXACT_PRESENT	EXACT_PRESENT	EXACT_PRESENT	EXACT_PRESENT	title_n:EXACT_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
1720141903	ZODIAC_SIGN::водолей	водолей кулон женский	STRONG_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720141903	ZODIAC_SIGN::водолей	водолей на распрыскиватель заачасти	STRONG_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720141903	ZODIAC_SIGN::водолей	водолей одежда мужская	STRONG_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720141903	ZODIAC_SIGN::водолей	водолей подвеска с камнем	EXACT_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	год оф ва на зеркало в машину	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	дерево граб подвеска на зеркало в машину	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::protection	деревянный оберег	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	для гаданий зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	зеркало мелонг	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	зеркальные знаки	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	UNCLEAR::a183695769	знак зодика деревянный	AMBIGUOUS_HOLD	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	FAMILY::zodiac	знаки зодиака	FAMILY_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	кулон зеркало оберег	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	FAMILY::zodiac	кулоны знаки зодиака набор	FAMILY_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	методическая подвеска рекстон на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	ZODIAC_SIGN::водолей	молд водолей	STRONG_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::protection	мусульманский оберег	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	на зеркало подвеска	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	оберег в машину	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::protection	обереготсглаза	GENERIC_RELEVANT	ABSENT	ABSENT	EXACT_PRESENT	ABSENT	attr_n:EXACT_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	подвеска в автомобиль	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	подвеска в машину	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	подвеска в машину коза	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	подвеска в машину на зеркало	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	ZODIAC_SIGN::водолей	подвеска водолей	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	подвеска на зеркало автомобиля	GENERIC_RELEVANT	ABSENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	attr_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	подвеска на зеркало в машину	GENERIC_RELEVANT	EXACT_PRESENT	ABSENT	EXACT_PRESENT	EXACT_PRESENT	title_n:EXACT_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	FAMILY::zodiac	талисман - подвеска на зеркало в машину. знак зодиака	FAMILY_RELEVANT	EXACT_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:EXACT_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	четки в автомобиль	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	четки в автомобиль водооей	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720141903	USE::car_mirror	четки в машину	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	аварийный знак в машину на липучке вбогажник	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	автомобиля на зеркало украшение	GENERIC_RELEVANT	ABSENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	attr_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	аксессуары в машину подвесаа зеркал барабан	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::protection	амулет подвеска талисман	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::protection	амулеты обереги и талисманы	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	аодвеска зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	боковые зеркала на машину спасио 1999	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	брелок дева	STRONG_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	брелок для машины на зеркало спарашутом	GENERIC_RELEVANT	PARTIAL_PRESENT	ABSENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	FAMILY::zodiac	брелок знаки зодиака	FAMILY_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	брелок подвеска дева	EXACT_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::protection	бусины талисманы	GENERIC_RELEVANT	ABSENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	attr_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	в машину подвеска	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	висюлька на зеркало в машину белая пушистая	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	UNCLEAR::467b4c988c	дев	AMBIGUOUS_HOLD	EXACT_PRESENT	EXACT_PRESENT	EXACT_PRESENT	EXACT_PRESENT	title_n:EXACT_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	дева	STRONG_PRODUCT	EXACT_PRESENT	EXACT_PRESENT	EXACT_PRESENT	EXACT_PRESENT	title_n:EXACT_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	дева зеркальце	EXACT_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	дева знак зодиака	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	дева знак зодиака для девочки в машину	EXACT_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	дева знак зодиака огненная серия	EXACT_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	дева знак золиака свитшот	STRONG_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	дева талисман	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	дева четки в машину	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	демон на машину подвеска на стекло маленькие	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	джон таварес в машину на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	для автомобиля подвеска на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	attr_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	для знака зодиака дева	EXACT_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	доллар деревянный в машину подвеска на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	дорожный знак в авто	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	зеркало для деву	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	знак зодиака дева	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	знак зодиака дева подвеска на шею	EXACT_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	знак зодиака постер дева	EXACT_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	кулон дева в машину	EXACT_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	кулон зеркало оберег	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	ладанка оберег в машину на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	маленький оберев машину	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	методическая подвеска рекстон на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	мусульманский оберег в машину на клею	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	на зеркало в машину подвеска дева	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	необычный обвес в машину на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::protection	оберег	GENERIC_RELEVANT	EXACT_PRESENT	ABSENT	EXACT_PRESENT	EXACT_PRESENT	title_n:EXACT_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	оберег в машину	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	оберег в машину на зеркало женский	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::protection	обереги из дерева	GENERIC_RELEVANT	ABSENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	attr_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::gift	подарок для девы	AMBIGUOUS_HOLD	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	подвеска в зеркало в авто	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	подвеска в машину	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	подвеска в машину дева	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	подвеска дева	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	подвеска на зеркало в машину	GENERIC_RELEVANT	EXACT_PRESENT	ABSENT	EXACT_PRESENT	EXACT_PRESENT	title_n:EXACT_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	подвеска на зеркало татарское	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	талисман в машину мужской	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	ZODIAC_SIGN::дева	талисман дева	EXACT_PRODUCT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	NO_GAP	Content coverage only; no Ozon ranking-weight claim.
1720144370	CLASS::beads	четки	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	EXACT_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	четки в автомобиль	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	четки в машину	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	USE::car_mirror	четки в машину на зеркало	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	SEMANTIC_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720144370	UNCLEAR::9a95bf2147	что - то для девы	AMBIGUOUS_HOLD	ABSENT	ABSENT	PARTIAL_PRESENT	PARTIAL_PRESENT	attr_n:PARTIAL_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720147059	USE::car_mirror	аксессуары в машину подвесаа зеркал барабан	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720147059	USE::protection	амулеты обереги и талисманы	GENERIC_RELEVANT	SEMANTIC_PRESENT	ABSENT	EXACT_PRESENT	SEMANTIC_PRESENT	title_n:SEMANTIC_PRESENT	GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720147059	USE::car_mirror	ароматизатор в машину версус на зеркало	GENERIC_RELEVANT	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720147059	UNCLEAR::e88919b9ed	брелок коза	AMBIGUOUS_HOLD	ABSENT	ABSENT	ABSENT	ABSENT		GAP_PRESENT	Content coverage only; no Ozon ranking-weight claim.
1720147059	ZODIAC_SIGN::козерог	брелок козерог мягкий	STRONG_PRODUCT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	PARTIAL_PRESENT	title_n:PARTIAL_PRESENT	PARTIAL_GAP	Content coverage only; no Ozon ranking-weight claim.
